source_file,is_beta,is_lognormal,num_simulations,network_optimistic,network_pessimistic,network_most_likely,pert_critical,pert_sd,bb2_critical_mean,bb2_critical_sd,bb2_critical_p99,bb2_critical_p10,bb2_critical_p25,lognormal_critical_mean,lognormal_critical_sd,lognormal_critical_p99,lognormal_critical_p10,lognormal_critical_p25,sim_mean,sim_std,sim_min,sim_p10,sim_p25,sim_max,sim_p50,sim_p90,sim_p95,sim_p99,pert_p1,pert_p10,pert_p20,pert_p25,pert_p30,pert_p40,pert_p50,pert_p60,pert_p70,pert_p75,pert_p80,pert_p90,pert_p95,pert_p99,pert_p99_9,bb2_p1,bb2_p10,bb2_p20,bb2_p25,bb2_p30,bb2_p40,bb2_p50,bb2_p60,bb2_p70,bb2_p75,bb2_p80,bb2_p90,bb2_p95,bb2_p99,bb2_p99_9,lognormal_p1,lognormal_p10,lognormal_p20,lognormal_p25,lognormal_p30,lognormal_p40,lognormal_p50,lognormal_p60,lognormal_p70,lognormal_p75,lognormal_p80,lognormal_p90,lognormal_p95,lognormal_p99,lognormal_p99_9,sim_p1,sim_p20,sim_p30,sim_p40,sim_p60,sim_p70,sim_p75,sim_p80,sim_p99_9,SP,TF,AD,LA,simulation_runtime_seconds,distribution,mape_pert,mape_bb2,mape_lognormal,best_method,cluster_id
Set 3.3 LA (high SP)_EV151,1,0,10000,68.5,274,137,148.4166667,7.885905148,148.4166667,17.125,189.5048369,126.5813789,136.4120921,148.5240344,26.44738958,229.1938701,118.7936961,129.6501968,149.0342873,7.73264701,122.1184785,139.2245448,143.795556,177.4006929,148.8646659,159.1105048,162.1299708,167.4049377,79.26070954,99.94719105,113.3676816,119.1671982,124.6731886,135.2474405,145.7294702,156.614614,168.491979,175.0853195,182.3779556,200.9358514,215.0805579,237.4251378,255.0068317,111.3057948,126.5813789,133.6459173,136.4120921,138.9308593,143.5548112,147.9531953,152.4127036,157.2369006,159.9259675,162.9309882,170.8662582,177.4075858,189.5048369,202.5391434,104.4270584,118.7936961,126.4466294,129.6501968,132.6777597,138.5302117,144.4819588,150.9395347,158.4573012,162.9111118,168.1306104,183.2908886,197.5349204,229.1938701,274,131.7947477,142.5144384,144.9212984,146.9436138,150.8904698,152.9603038,154.089355,155.3784261,173.6340075,0.793,0.014,0.783,0.429,1.0075277,beta,21.485098457238063,6.81001863004905,14.865070923330398,bb2,4
Set 3.3 LA (high SP)_EV152,1,0,10000,63.5,254,127,137.5833333,7.595228765,137.5833333,15.875,175.6723671,117.3418622,126.4550051,137.682864,24.51692319,212.4643905,110.1226234,120.1866788,138.1200258,7.629863364,112.1991972,128.3181019,132.8488857,168.8404108,138.023514,147.9747425,151.0409412,156.1498356,73.47525629,92.65177565,105.0926683,110.4688626,115.5729559,125.3753646,135.0922826,145.1828904,156.1932944,162.3053692,169.0656961,186.2690009,199.3812471,220.0948358,236.3931944,103.1812842,117.3418622,123.8907409,126.4550051,128.7899207,133.0763578,137.1536919,141.2876887,145.7597545,148.2525392,151.0382153,158.3942685,164.458127,175.6723671,187.7552643,96.80464542,110.1226234,117.2169484,120.1866788,122.9932517,128.4185174,133.9358304,139.9220504,146.8910748,151.0197898,155.8583031,169.9119916,183.1163131,212.4643905,254,121.0925339,131.6333193,134.0354632,136.1460664,139.9552386,142.0697619,143.2418894,144.4895601,161.3580955,0.793,0.007,0.783,0.429,1.9086857,beta,21.151151005271053,6.480308895815304,14.523414186459222,bb2,4
Set 3.3 LA (high SP)_EV153,1,0,10000,56.0,224,112,121.3333333,6.595452979,121.3333333,14.0,154.9236623,103.4825871,111.5193746,121.4211084,21.6212236,187.3701712,97.1160143,105.9914017,121.6628858,6.65770274,97.11680496,113.1132141,117.0499496,147.3660305,121.6279189,130.1078224,132.7179604,137.7083368,64.79707641,81.70865254,92.68014843,97.42135914,101.9226068,110.5672506,119.1365012,128.0353049,137.7452675,143.1354437,149.0973068,164.2687252,175.8322809,194.0993827,208.4727384,90.99451836,103.4825871,109.2579762,111.5193746,113.5785127,117.3586778,120.954437,124.6001664,128.5440355,130.7423968,133.199056,139.686284,145.0339387,154.9236623,165.5794457,85.37102588,97.1160143,103.372427,105.9914017,108.4664897,113.2509759,118.1166378,123.395824,129.5417353,133.1828067,137.4498421,149.8436462,161.4884021,187.3701712,224,106.8127183,116.0039029,118.0935099,119.9044883,123.338544,125.1713109,126.114469,127.2391349,142.3482449,0.793,0.007,0.826,0.429,1.1788123,beta,21.211761705243045,6.526525734573999,14.571938607670855,bb2,4
Set 3.3 LA (high SP)_EV154,1,0,10000,68.0,272,136,147.3333333,7.71362431,147.3333333,17.0,188.1215899,125.6574272,135.4163834,147.4399173,26.25434294,227.5209221,117.9265888,128.703845,148.8924923,7.571392022,123.2810476,139.2633416,143.7086627,177.8630133,148.8422898,158.5974422,161.5626428,166.6355766,78.68216421,99.21764951,112.5401802,118.2973647,123.7631653,134.2602329,144.6657514,155.4714417,167.2621105,173.8073245,181.0467297,199.4691663,213.5106269,235.6921076,253.145468,110.4933437,125.6574272,132.6703997,135.4163834,137.9167654,142.5069659,146.8732449,151.3002021,156.089186,158.7586246,161.7417109,169.6190592,176.1126399,188.1215899,201.0607555,103.6648171,117.9265888,125.5236613,128.703845,131.7093089,137.5190422,143.427346,149.8377863,157.3006785,161.7219796,166.9033797,181.9529989,196.0930597,227.5209221,272,131.7885841,142.4318604,144.761819,146.8753058,150.756321,152.8107876,153.994914,155.2917356,172.7553048,0.793,0.036,0.783,0.429,1.9132097,beta,21.437133594804212,6.8376501124142015,14.941733690167377,bb2,4
Set 3.3 LA (high SP)_EV155,1,0,10000,57.5,230,115,124.5833333,6.959705454,124.5833333,14.375,159.0734032,106.2544421,114.5065007,124.6734595,22.20036352,192.3890151,99.71733611,108.8304571,125.7608719,6.811533901,101.1022409,117.065556,121.0966437,149.8622102,125.6176403,134.6764745,137.3397616,141.9510282,66.53271239,83.89727716,95.16265241,100.0308598,104.6526766,113.5288734,122.3276575,131.464822,141.4348729,146.9694288,153.0909847,168.6687803,180.5420742,199.2984734,214.0568296,93.43187153,106.2544421,112.1845292,114.5065007,116.6207943,120.5022138,124.194288,127.9376709,131.9871793,134.2444252,136.7668879,143.4278809,148.9187764,159.0734032,170.0146094,87.65774979,99.71733611,106.1413313,108.8304571,111.3718421,116.2844842,121.2804764,126.7010693,133.0116032,136.7502033,141.1315343,153.8573153,165.8139843,192.3890151,230,110.4042915,119.9449196,122.0783838,123.8966568,127.410445,129.2257122,130.2698402,131.3817358,146.1001114,0.793,0.007,0.783,0.4,2.6727699,beta,21.131445748238427,6.5282571583631865,14.616110600524719,bb2,4
Set 3.3 LA (high SP)_EV156,1,0,10000,60.0,240,120,130.0,7.05336799,130.0,15.0,165.9896382,110.8742005,119.4850442,130.0940447,23.16559671,200.7537548,104.0528725,113.5622161,130.3154237,7.054177672,107.207365,121.4184881,125.3799698,161.5338292,130.2063718,139.3563112,141.9228588,146.9448474,69.42543901,87.54498486,99.30015904,104.3800276,109.202793,118.4649114,127.6462513,137.1806838,147.5842152,153.359404,159.7471144,176.0022056,188.3917296,207.9636244,223.3636482,97.49412682,110.8742005,117.0621174,119.4850442,121.6912636,125.7414405,129.5940396,133.5001783,137.7257523,140.0811394,142.7132743,149.6638758,155.3935058,165.9896382,177.4065489,91.4689563,104.0528725,110.7561718,113.5622161,116.2140961,121.3403314,126.5535405,132.2098114,138.7947164,142.6958643,147.267688,160.5467637,173.0232879,200.7537548,240,114.4455849,124.3083404,126.4316602,128.340888,132.0662937,134.0044403,135.1506367,136.3094024,152.6113445,0.793,0.014,0.783,0.4,1.8636492,beta,21.265985260991656,6.571788057923934,14.623576266678759,bb2,4
Set 3.3 LA (high SP)_EV157,1,0,10000,68.5,274,137,148.4166667,7.830229882,148.4166667,17.125,189.5048369,126.5813789,136.4120921,148.5240344,26.44738958,229.1938701,118.7936961,129.6501968,148.6536116,7.731529279,120.8657912,138.6002136,143.3490519,179.3734633,148.5816935,158.7544427,161.6096191,167.1677565,79.26070954,99.94719105,113.3676816,119.1671982,124.6731886,135.2474405,145.7294702,156.614614,168.491979,175.0853195,182.3779556,200.9358514,215.0805579,237.4251378,255.0068317,111.3057948,126.5813789,133.6459173,136.4120921,138.9308593,143.5548112,147.9531953,152.4127036,157.2369006,159.9259675,162.9309882,170.8662582,177.4075858,189.5048369,202.5391434,104.4270584,118.7936961,126.4466294,129.6501968,132.6777597,138.5302117,144.4819588,150.9395347,158.4573012,162.9111118,168.1306104,183.2908886,197.5349204,229.1938701,274,131.3419653,142.1417313,144.4995586,146.6082808,150.5467058,152.6635724,153.8016848,155.0950245,172.5208707,0.793,0.036,0.783,0.429,2.2509124,beta,21.5578896237466,6.835885439381865,14.921715563183186,bb2,4
Set 3.3 LA (high SP)_EV158,1,0,10000,73.0,292,146,158.1666667,8.25378701,158.1666667,18.25,201.9540598,134.8969439,145.3734704,158.2810877,28.18480933,244.2504017,126.5976615,138.167363,159.4975076,8.137176383,128.2725831,149.0694384,154.0414779,189.8425355,159.4045798,170.0311764,172.9382103,178.5543999,84.46761746,106.5130649,120.8151935,126.9957003,132.8633981,144.1323089,155.302939,166.9031653,179.5607951,186.5872748,194.3589892,214.1360168,229.2099377,253.0224096,271.7591054,118.6178543,134.8969439,142.4255761,145.3734704,148.0577041,152.9854193,157.6727482,162.4252169,167.566332,170.4320529,173.6344837,182.0910488,189.0620987,201.9540598,215.8446346,111.2872302,126.5976615,134.7533423,138.167363,141.393817,147.6307365,153.9734743,160.8552705,168.8669049,173.6133016,179.175687,195.3318959,210.511667,244.2504017,292,140.9184489,152.6753529,155.2190736,157.3657242,161.4979113,163.6670259,164.9790047,166.4373046,185.0945339,0.793,0.007,0.783,0.4,2.4458913,beta,21.490342692305305,6.858490887528361,14.951009878309902,bb2,4
Set 3.3 LA (high SP)_EV159,1,0,10000,62.5,250,125,135.4166667,7.292976073,135.4166667,15.625,172.9058731,115.4939589,124.4635877,135.5146299,24.13082991,209.1184946,108.3884088,118.2939751,136.4935556,7.236829753,109.2947274,127.2520512,131.5571372,161.3745043,136.4052342,145.8454855,148.5023207,153.6355925,72.31816564,91.19269256,103.4376657,108.7291955,113.7529093,123.4009494,132.9648451,142.8965457,153.7335575,159.7493791,166.4032442,183.3356308,196.241385,216.6287754,232.6704669,101.5563821,115.4939589,121.9397056,124.4635877,126.7617329,130.9806672,134.9937913,139.0626857,143.4643253,145.9178535,148.6596607,155.8998706,161.8682352,172.9058731,184.7984885,95.28016281,108.3884088,115.3710122,118.2939751,121.0563501,126.3961785,131.8266047,137.7185535,144.5778295,148.6415254,153.4038416,167.2362122,180.2325916,209.1184946,250,120.5369115,130.3289562,132.6253569,134.5723143,138.2266023,140.2222847,141.3851513,142.6041734,159.2878461,0.793,0.08,0.783,0.429,1.6257199,beta,21.266285581775954,6.650822814569057,14.717744234107034,bb2,4
Set 3.3 LA (high SP)_EV16,1,0,10000,61.5,246,123,133.25,6.986594306,133.25,15.375,170.1393791,113.6460555,122.4721703,133.3463958,23.74473663,205.7725987,106.6541943,116.4012715,134.29891,6.896331993,109.8212005,125.4593861,129.5254501,164.8916487,134.2104273,143.2715095,145.9019232,150.3724037,71.16107499,89.73360948,101.782663,106.9895283,111.9328628,121.4265342,130.8374075,140.6102009,151.2738206,157.1933891,163.7407923,180.4022607,193.1015228,213.162715,228.9477395,99.93147999,113.6460555,119.9886703,122.4721703,124.7335452,128.8849765,132.8338906,136.8376828,141.1688961,143.5831679,146.2811062,153.4054727,159.2783434,170.1393791,181.8417127,93.75568021,106.6541943,113.5250761,116.4012715,119.1194485,124.3738397,129.7173791,135.5150567,142.2645843,146.2632609,150.9493802,164.5604328,177.3488701,205.7725987,246,118.7218871,128.4338325,130.5720366,132.4574559,135.9896459,137.8822484,138.9682526,140.136231,154.4812091,0.793,0.065,0.783,0.222,0.7798649,beta,21.539905630368764,6.884629156791397,14.99804553091177,bb2,1
Set 3.3 LA (high SP)_EV160,1,0,10000,79.5,318,159,172.25,8.692669325,172.25,19.875,219.9362706,146.9083157,158.3176835,172.3746092,30.69441564,265.9987252,137.870056,150.4699364,172.9897312,8.527427439,143.0872709,162.2601455,167.2036078,207.134697,172.8579343,184.1286511,187.0679975,192.9967648,91.98870669,115.9971049,131.5727107,138.3035366,144.6937007,156.9660076,169.1312829,181.7644061,195.5490851,203.2012103,211.6649266,233.2029224,249.6190417,275.5518023,295.9568339,129.179718,146.9083157,155.1073055,158.3176835,161.2409243,166.6074086,171.7121025,176.8877363,182.4866218,185.6075097,189.0950885,198.3046354,205.8963952,219.9362706,235.0636774,121.1963671,137.870056,146.7519276,150.4699364,153.9836774,160.7759391,167.6834412,175.1780001,183.9029992,189.0720202,195.1296866,212.724462,229.2558565,265.9987252,318,153.6792622,165.8672989,168.4107461,170.6998359,175.0161732,177.4484576,178.6896222,180.1326616,199.8820914,0.793,0.051,0.783,0.429,1.731319,beta,21.807214835793367,7.10677363087955,15.196132014175612,bb2,4
Set 3.3 LA (high SP)_EV161,1,0,10000,70.0,280,140,151.6666667,7.976528067,151.6666667,17.5,193.6545779,129.3532339,139.3992182,151.7763855,27.0265295,234.212714,121.3950179,132.4892522,152.2946303,7.794566115,119.4124582,142.3209399,147.075404,182.3380026,152.2752137,162.3532651,165.3231936,170.972817,80.99634551,102.1358157,115.8501855,121.7766989,127.4032584,138.2090633,148.9206265,160.0441311,172.1815844,178.9193046,186.3716335,205.3359065,219.7903512,242.6242284,260.590923,113.743148,129.3532339,136.5724703,139.3992182,141.9731409,146.6983472,151.1930462,155.750208,160.6800444,163.427996,166.49882,174.6078551,181.2924234,193.6545779,206.9743071,106.7137823,121.3950179,129.2155337,132.4892522,135.5831122,141.5637199,147.6457973,154.24478,161.9271691,166.4785084,171.8123026,187.3045577,201.8605026,234.212714,280,134.5731003,145.7094166,148.2770783,150.3572809,154.1729756,156.2465381,157.4242738,158.7430352,176.931218,0.793,0.043,0.783,0.429,1.3715027,beta,21.585308841292925,6.899301972230893,14.964647989800852,bb2,4
Set 3.3 LA (high SP)_EV162,1,0,10000,65.0,260,130,140.8333333,7.474958194,140.8333333,16.25,179.822108,120.1137172,129.4421312,140.9352151,25.0960631,217.4832344,112.7239452,123.0257342,142.676325,7.26077619,118.2738016,133.3452581,137.8129516,169.1462436,142.6252242,152.170759,154.6278717,159.755712,75.21089226,94.84040027,107.5751723,113.0783633,118.3030257,128.3369874,138.2834389,148.6124075,159.8828998,166.1393543,173.059374,190.669056,204.0910404,225.2939264,241.9772856,105.6186374,120.1137172,126.8172938,129.4421312,131.8322023,136.2198939,140.3935429,144.6251932,149.2028983,151.7545677,154.6060472,162.1358654,168.3429646,179.822108,192.190428,99.09136932,112.7239452,119.9858527,123.0257342,125.8986041,131.4520257,137.0996689,143.2272957,150.3609427,154.5871864,159.5399953,173.9256607,187.4418953,217.4832344,260,125.9950139,136.4975996,138.877392,140.854955,144.4764089,146.4685737,147.5857711,148.8193474,164.9499498,0.793,0.022,0.783,0.429,1.8029177,beta,21.397048236033942,6.824384178706915,14.952360564386835,bb2,4
Set 3.3 LA (high SP)_EV163,1,0,10000,63.0,252,126,136.5,7.615773106,136.5,15.75,174.2891201,116.4179105,125.4592964,136.5987469,24.32387655,210.7914426,109.2555161,119.2403269,137.848883,7.38542729,111.6234124,128.3672429,132.7707163,168.6001108,137.7379214,147.2780365,150.1088356,155.4183662,72.89671096,91.9222341,104.265167,109.599029,114.6629326,124.388157,134.0285638,144.039718,154.9634259,161.0273742,167.7344702,184.8023159,197.8113161,218.3618056,234.5318307,102.3688332,116.4179105,122.9152232,125.4592964,127.7758268,132.0285125,136.0737416,140.1751872,144.6120399,147.0851964,149.848938,157.1470695,163.1631811,174.2891201,186.2768764,96.04240411,109.2555161,116.2939803,119.2403269,122.0248009,127.4073479,132.8812176,138.820302,145.7344522,149.8306576,154.6310724,168.5741019,181.6744523,210.7914426,252,121.2167642,131.5768207,133.9168339,135.8707453,139.6254544,141.7225399,142.9049709,144.0749857,161.6898701,0.793,0.043,0.783,0.429,1.810925,beta,21.09328709833928,6.512014144055223,14.576582401403293,bb2,4
Set 3.3 LA (high SP)_EV164,1,0,10000,77.0,308,154,166.8333333,8.717797887,166.8333333,19.25,213.0200356,142.2885573,153.33914,166.954024,29.72918245,257.6339854,133.5345197,145.7381774,167.5490994,8.46787298,137.1849536,156.7514381,161.8451583,205.530106,167.4182494,178.4205712,181.6842088,187.7022488,89.09598006,112.3493972,127.4352041,133.9543688,140.1435843,152.0299696,163.8126891,176.0485443,189.3997428,196.8112351,205.0087969,225.8694972,241.7693863,266.8866513,286.6500152,125.1174627,142.2885573,150.2297173,153.33914,156.170455,161.368182,166.3123509,171.3252288,176.7480488,179.7707956,183.148702,192.0686406,199.4216658,213.0200356,227.6717378,117.3851606,133.5345197,142.1370871,145.7381774,149.1414234,155.7200919,162.410377,169.669258,178.119886,183.1263592,188.9935329,206.0350135,222.0465528,257.6339854,308,148.5627108,160.3811283,163.0496507,165.3098508,169.5662186,172.0342565,173.3007322,174.622765,193.8505952,0.793,0.014,0.783,0.429,1.8819803,beta,21.664827588255562,6.973203086824226,15.051976195744869,bb2,4
Set 3.3 LA (high SP)_EV165,1,0,10000,72.5,290,145,157.0833333,8.219641111,157.0833333,18.125,200.5708128,133.9729923,144.3777617,157.1969707,27.99176269,242.5774538,125.7305542,137.2210112,158.2394919,8.032377827,129.6823864,147.8012938,152.7288393,188.8857383,158.2579271,168.5396112,171.6303228,177.1566251,83.88907214,105.7835234,119.9876922,126.1258667,131.9533748,143.1451013,154.2392203,165.759993,178.3309267,185.3092798,193.0277633,212.6693317,227.6400066,251.2893794,269.8977416,117.8054032,133.9729923,141.4500585,144.3777617,147.0436102,151.9375739,156.5927979,161.3127154,166.4186174,169.2647101,172.4452065,180.8438499,187.7671528,200.5708128,214.3662466,110.5249889,125.7305542,133.8303742,137.2210112,140.4253662,146.6195671,152.9188615,159.7535221,167.7102823,172.4241694,177.9484563,193.9940062,209.0698062,242.5774538,290,140.2129658,151.4100099,153.9908584,156.180104,160.251766,162.3932467,163.554027,164.9076347,183.3257687,0.793,0.022,0.783,0.429,2.4330964,beta,21.563883496177045,6.9145038840435,15.00833357262417,bb2,4
Set 3.3 LA (high SP)_EV166,1,0,10000,72.0,288,144,156.0,8.070006196,156.0,18.0,199.1875658,133.0490406,143.382053,156.1128536,27.79871605,240.9045058,124.863447,136.2746594,156.0469478,7.950991485,130.1487574,146.0073917,150.5333441,185.4869958,155.9255151,166.4091941,169.3247881,174.7549621,83.31052681,105.0539818,119.1601908,125.2560332,131.0433515,142.1578937,153.1755015,164.6168206,177.1010582,184.0312848,191.6965373,211.2026467,226.0700755,249.5563492,268.0363779,116.9929522,133.0490406,140.4745408,143.382053,146.0295163,150.8897286,155.5128476,160.200214,165.2709028,168.0973673,171.2559292,179.5966509,186.4722069,199.1875658,212.8878587,109.7627476,124.863447,132.9074061,136.2746594,139.4569154,145.6083976,151.8642487,158.6517737,166.5536596,171.2350372,176.7212256,192.6561165,207.6279455,240.9045058,288,138.3480949,149.3814415,151.6350688,153.8934703,157.9255395,160.1389869,161.2821904,162.7705218,181.5970405,0.793,0.007,0.783,0.429,1.2733015,beta,21.690768875908777,6.952313003516083,15.047317469994836,bb2,4
Set 3.3 LA (high SP)_EV167,1,0,10000,63.0,252,126,136.5,7.39087275,136.5,15.75,174.2891201,116.4179105,125.4592964,136.5987469,24.32387655,210.7914426,109.2555161,119.2403269,136.9305643,7.375900004,109.3650648,127.4947779,131.8429966,163.79937,136.8651758,146.4276828,149.2553196,154.294604,72.89671096,91.9222341,104.265167,109.599029,114.6629326,124.388157,134.0285638,144.039718,154.9634259,161.0273742,167.7344702,184.8023159,197.8113161,218.3618056,234.5318307,102.3688332,116.4179105,122.9152232,125.4592964,127.7758268,132.0285125,136.0737416,140.1751872,144.6120399,147.0851964,149.848938,157.1470695,163.1631811,174.2891201,186.2768764,96.04240411,109.2555161,116.2939803,119.2403269,122.0248009,127.4073479,132.8812176,138.820302,145.7344522,149.8306576,154.6310724,168.5741019,181.6744523,210.7914426,252,120.4262913,130.6557964,132.8729388,134.846987,138.7428741,140.8293367,141.9052097,143.1708991,159.2569591,0.793,0.022,0.783,0.429,2.3911403,beta,21.332473081987015,6.636680690063836,14.701438939873038,bb2,4
Set 3.3 LA (high SP)_EV168,1,0,10000,71.0,284,142,153.8333333,8.284020763,153.8333333,17.75,196.4210718,131.2011373,141.3906356,153.9446196,27.41262278,237.5586099,123.1292324,134.3819558,154.0636867,8.204309878,125.3088332,143.655346,148.4362582,190.5992705,153.9339998,164.7057059,167.8060127,173.5193767,82.15343616,103.5948988,117.5051882,123.5163661,129.223305,140.1834785,151.048064,162.3304759,174.6413213,181.4752947,189.0340854,208.2692766,222.9302133,246.0902888,264.3136504,115.3680501,131.2011373,138.5235056,141.3906356,144.0013286,148.7940379,153.3529469,157.975211,162.9754736,165.7626816,168.8773746,177.102253,183.8823152,196.4210718,209.9310829,108.238265,123.1292324,131.0614699,134.3819558,137.5200138,143.5860588,149.755023,156.4482768,164.2404144,168.8567728,174.2667641,189.9803371,204.744224,237.5586099,284,135.6075565,147.0542536,149.653798,151.8331047,156.0527829,158.3061124,159.5892145,161.0284979,179.322192,0.793,0.029,0.783,0.429,2.3492726,beta,21.423449008999306,6.7064459585032985,14.782497655151106,bb2,4
